english_speaker,vowel,f1,f2,f3,duration,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on
vio,ah,4.521159420289854,12.743781555899021,15.242906952320942,51,0.09047335,3.2628864152340604,15.643846142770375,-0.218407434,0.072831306,0.11016437227876885
vio,ah,4.840750713994288,10.264273087473331,15.507634276342765,30,0.30158646078783313,0.42080733833351225,15.90366255659798,0.061055632628982615,0.8417159393819968,0.22487475617429453
vio,ah,4.228971884179605,15.337142857142856,16.398916886047385,30,0.4052112004189219,0.40896830540381934,16.72626427068178,0.055381402,-0.01368998,0.042551004
vio,ah,6.665367674505412,12.556416819012798,15.860091215546303,170,0.3654437201327889,-0.671521581,16.21036488,-0.342678727,-0.934045829,-1.278132177
vio,ah,4.439767248545303,5.235706848217861,12.012392071680695,60,-0.018139728,-7.234148605,12.372900596928856,-0.285072512,6.204530372906117,1.6783410380461845
vio,ih,3.871641791044776,14.113387358184765,17.517685509421376,40,-0.038158124,5.502385340699895,17.930414517919157,-0.183043339,-0.019750995,-0.079617194
vio,ih,5.575665878644601,12.53487837,15.966437684003923,69,-0.153845267,-0.028702943,16.325680392263255,-0.297904088,-0.342706786,-0.423585212
vio,ao,6.731041666666666,10.977845078625508,14.638972086840939,180,0.6927982152028758,0.24907325264148916,15.02301675459696,-3.06188504,2.526176316949499,2.2474633797303856
vio,ah,5.896912335143521,12.820061475409837,15.897150760719226,61,-0.023692082,0.869922397,16.264680512441014,-0.296802142,0.20373267191609656,0.1754677318992659
vio,ih,4.089290541,12.214796573875804,16.090432421950744,49,0.30398232136245884,-0.10091961,16.453022940709527,0.1581727718284318,-0.782945769,0.078426535
vio,ih,4.6465706051873195,13.185656615998008,16.062694925140967,49,0.3162782075265014,0.320923402,16.417871232636394,-0.053570192,0,0.017848553119900856
vio,ah,5.534796684,11.683444444444445,15.427542337876911,90,0.3075210427485393,-0.313435142,15.794440486625158,-0.580933047,-2.398140434,-0.578388542
vio,ah,5.031475940153658,13.240893300248139,16.441467889908257,50,-0.136591557,-0.006467811,16.791479431092377,-0.060316167,0.2600210966390204,0.490088773
vio,iy,4.761736281736281,15.416324167872649,16.88475594493116,100,-0.148763922,0.5870977568898645,17.213436481576355,0.24393173445804983,-2.13350448,-1.263498338
vio,eh,6.185315487571701,11.667208008898776,16.583081749400257,80,-0.295287376,0.43520342699728687,16.96031939461866,-0.147072036,-0.716146165,-1.524008506
vio,ih,6.599250936329587,11.816030828516377,13.687716271267673,70,1.9082402543246575,0.16509541648965076,14.059289861812411,0.04412724,1.731330450863318,2.8032375290303886
vio,ah,7.254800868935553,11.711771555309122,15.608269699431355,140,2.2319206100358775,0.19233335306192956,15.981620907531102,-0.103887145,-0.522983502,-0.045708003
vio,uw,4.070532544378698,15.355343035343036,17.826396396396394,60,0.7671831783970626,1.5807214265853027,18.16929418052648,0.29637321041696474,-1.637523289,-1.910814542
vio,ae,7.925965770171149,14.628647450110865,16.046777020447905,340,0.3195976109671701,1.787931337578895,16.40227758105305,-0.534391363,-0.986357888,0.092813871
vio,ao,8.943279445727482,10.815726898175397,13.13323992994746,299,3.490707111205089,0.31104962408353387,13.52031695139965,-0.488109839,1.8930954158741908,2.7762055012741698
vio,iy,4.979797324685853,11.756064123825317,15.804003189792665,330,-1.425921283,-0.405827332,16.16867177792762,0.008630552,-2.016070419,0.082879722
vio,eh,4.098657661460531,12.180831768178159,15.38026965359884,51.55,-0.322939676,2.409659917722614,15.777276988737867,1.7982546736829903,-0.141373774,-0.130412391
vio,ah,3.775674518201285,15.205690200210746,17.22006896551724,33.541,0.6545991546049876,0.13464924457934835,17.545491712526392,0.1150625930045095,0.027936034811325783,0.3049160394810926
vio,ih,4.530165562913907,14.998849291541433,16.95809118,40,-0.43234965,8.059151095,17.393500937899343,-0.450250058,0.2138381558048188,-0.244375545
vio,ih,3.502540095361941,14.553242579781298,16.324031830238727,30,0.3712625623222934,0.4145549642544957,16.662019882268588,0.2151584877209265,-0.137681505,-0.114480278
vio,uw,4.7264315012305165,12.641899818323383,16.563357988165677,60,0.33214578694480323,3.9187324277453666,16.974566214078223,0.044112911376933184,0.647346164,-0.390609383
vio,aa,7.045885797950219,12.089451795841208,16.335336866010596,60,0.028202513492741943,0.023030373065983767,16.701295353599868,-0.249608453,0.30743063480608335,0.043099162
vio,iy,4.2751423785594636,14.774066126560106,15.974528338889977,51,0.20460983418076584,1.8547577105926507,16.328967859982107,-0.018444977,0.19321051498994635,0.076232806
vio,ih,4.8582307378719936,14.431612175873733,14.46889638120926,41,0.078885402,0.23707675729047573,14.80613143948505,-0.008736447,-0.423354352,1.303685102493997
vio,ah,4.9105002033346885,12.645438505448885,15.79982449142401,49,0.14876392159840712,-1.244181867,16.141171226142703,0.008686789,-0.640798462,-0.34322305
vio,aa,5.0743502824858755,13.311688055281342,15.266040662334941,49,0.1204866461222398,0.25453657063111557,15.618619429989966,0.025641656248505562,0.36999019933385746,0.034519304
vio,ah,5.336357114388202,12.956572008113591,15.911491712707184,30,-0.725251197,0.20233777387935703,16.268159924141766,-0.27913579,-0.078153237,-0.348930016
vio,ah,4.566115702479338,10.874664321313398,13.205205274944017,30,0.072019517,-1.879569913,13.56187349,0.080454903,2.6324625624979774,4.509578751135852
vio,aa,5.5593375394321765,10.121451414514144,15.458830313014827,170,-0.679625085,-1.276758724,15.833820527447996,0.4084861946227125,1.3938393975117052,0.29058852466052443
vio,ah,5.142590506838294,12.300856610800745,15.58002036245164,50,0.025538554,-0.161736079,15.94062698016055,-0.025538554,-0.674398161,0.036911456
vio,ae,7.337101658255227,12.708822314049588,15.931910200866485,140,0.4688489800136315,0.14166156248382578,16.29110456927465,-0.298258744,0.44740146217418975,0.582693033
vio,aa,5.386322067594433,11.257815894797027,15.175266272189349,51,0.2097758828554781,-1.565692428,15.53099915874497,-0.125362068,-0.805406256,-0.242189183
vio,ah,4.735268552685526,13.996783543712015,16.35224636,30,0.30458248199945626,-0.11942016,16.69053757688741,-0.286427672,-0.171772878,0.094744655
vio,uw,4.476016597510373,9.550423432028015,14.781619256017505,80,0.3027057014228687,0.9513117227413392,15.19450949,0.17945665351843232,2.626624340382076,0.015076548178297955
vio,ao,5.065789261203068,8.563344571813891,15.17291904459945,62.111,-0.386783073,-0.453974745,15.580139865102787,-0.268863668,-0.150600607,-0.672251033
vio,uh,6.562326454,10.423753771876886,14.841689159773617,200,0.32336383008258895,-1.16994103,15.214036516407234,-0.62595789,-0.417398863,-0.130953801
vio,ae,7.206460980036297,12.085618584548893,15.018191170167167,183.585,0.5704235968587286,0.6705690795983976,15.392953703909328,-0.959857854,1.0541963691895422,0.6310987347488766
vio,uh,5.319648982848025,9.635210643015522,14.930626349892009,50,0.050284729,-0.315516517,15.325202152995008,0.11640020398259754,0.18766439613261277,-0.069053121
vio,ih,5.344701195219123,13.804311490978158,15.23130361648444,54.726,-0.116122894,0.3595826194588607,15.578651842268524,-0.210616688,0.22968524637910193,0.1715280953764573
vio,ae,5.928489543,12.545656037637219,15.104415142492554,30,0.46766545424191186,0.10125372062826621,15.465267446503205,-0.12689952,-0.054058032,0.049690299
vio,iy,4.673256578947368,13.494695863746959,15.279874398157839,61,-0.42673536,-0.285875021,15.622691936807652,-0.071309384,-1.208730484,-0.307728928
vio,ae,6.069384615384615,11.914882449425916,13.36904176904177,60,0.4286619131065317,-0.212787898,13.734172705591499,-0.070202832,0.7939398646236722,1.7424991448795897
vio,ah,4.210449391,11.2664,13.708803827751197,30,0.17752813783690513,-1.268478368,14.068434171566409,0.10149040831892364,-0.164793992,0.065817781
vio,eh,5.193483146067416,10.447640855679422,15.104415142492554,60,0.8540259435621973,-0.9547827,15.47934838804142,0.6796819024762728,1.4554507995873358,-0.365728562
vio,eh,6.200672525792892,14.016849474912487,16.66118250045762,110,0.061569421,0.13015136170493946,17.00256864700242,-0.232848792,-0.36848409,-0.535308104
vio,eh,3.823760683760683,9.432420647643475,14.736151142355007,39,-0.066976427,-5.28595119,15.066325407919884,-0.125453851,1.1147649810990394,0.060544661840795655
vio,ah,3.814159897392048,13.553528699442964,16.082522802251116,39,0.16447858817585548,-0.116056134,16.42683743110556,0.1999078992181218,0.033814296,-0.097898978
vio,iy,3.5222693806842784,15.11154091392136,16.129797179833876,90,0.25917695843285493,-0.152190742,16.45262451770071,-0.098989694,-0.322378439,-0.079036035
vio,eh,3.423279686820357,12.180831768178159,15.452140943746137,60,-0.009937704,1.2208317681781597,15.83305745143782,-0.039837421,-0.460986936,-0.124120935
vio,ah,6.896894135005532,12.165683588503896,15.272961876832845,90,-0.233105865,0.087737643,15.638764649498867,-0.513751386,0.15374255389780522,0.12311103120361011
vio,iy,3.919319149,14.98187056546979,16.732834302325582,240,0.066805278,-0.37347247,17.054427876499958,-0.279388085,-0.276231799,-0.26564476
vio,ih,3.3133916083916084,13.648365384615385,16.88475594493116,81,-0.010033468,-0.688998252,17.220065449694346,7.633197244832786,0.7376554392868329,0.11449520307307637
vio,eh,4.936539398862712,14.891270047680969,16.80342651,180,-0.008665636,0.9146182097039155,17.14359952562433,-0.210107898,-0.054562731,-0.020552843
vio,ae,4.866960065199674,14.871489361702126,16.348493668493667,60,0.19370348625230616,0,16.676604769932425,-0.336794502,0.30377691048722255,0.1442833849613514
vio,ih,5.1255716586151365,13.910037664783427,16.305132877752467,110,0.14577433392928363,0.1175851933005383,16.64779015572643,0.084821284,0.5349172901715296,-0.161629791
vio,ah,4.4579069767441855,13.479123020706455,16.082522802251116,31,0.027220906058115446,0.12596188909513906,16.431106593034308,0.054238839328721866,0.012461306380426862,-0.063721787
vio,ah,3.131277533039648,11.343217737350766,15.935984251968504,70,0.081869929,-0.063416851,16.310860561125956,-0.03063351,-0.124152102,-0.004074051
vio,iy,3.6885984522785895,14.918356756756756,15.634213938411671,179,-0.297129168,1.495611466813033,15.981858788162038,0.23072069665758033,-6.254045661,-0.409884042
vio,uw,4.385166666666667,12.039457994579946,16.645309864319763,150,0.408901811,-0.735633242,17.001696461776483,0.2792019059371995,-1.53004623,-1.813588731
vio,uw,4.619818631492167,13.201951219512194,16.291860862953808,30,0.14380203398179425,-0.479727035,16.63601235554373,-0.044733956,-0.591982437,-0.030469061
vio,ae,7.665901523202266,13.795419339510572,16.118019725391605,220,0.046270841384083994,0.1713923645587414,16.462948932674156,-1.343212575,0.13206538075271013,0.5149084919757527
vio,ah,5.896912335143521,10.006354908640446,15.179957752429237,400,-1.260962483,-1.769753289,15.549839441092686,-1.393787594,0.5361188859088202,-0.487080134
vio,eh,4.6465706051873195,13.663529411764705,15.177612507923092,128.179,-0.150354988,-0.134855386,15.520189770481297,0.062165026996588324,-0.253380012,0.1229474586460686
vio,iy,3.4629787234042553,11.12786620530565,15.196346762286439,160,-0.56994253,4.331588860107283,15.633704632685342,0.24502814944797802,3.6813632205838918,-0.275533965
vio,ih,4.376040016673614,13.795419339510572,15.944122738001576,530,0.1563254910648828,0.086615512,16.287908322830894,0.3060972624057108,0.16969901061832537,0.19742462838854102
vio,ah,4.284353285893679,12.659574909279419,15.266040662334941,50,0.5666547028108111,0.6162587348009563,15.632311344632063,0.055103917,0.4966488669443585,0.47915580919673495
vio,iy,3.9288302849851124,15.130498620835985,16.12783616692426,60,-0.337093469,0,16.452458006692385,0.075798795,-0.361473429,-0.253301513
vio,ah,4.1826072329688815,13.023794147325933,14.49009648,90,0.12146558392025586,-1.620333399,14.82127125418957,-0.074590355,0.18141112761808387,-0.131058365
vio,uw,3.5222693806842784,13.34998031496063,15.647138810198301,61,0.2793583767386405,0.012738935650284944,15.995937425112508,0.8628972859823882,0.2004654214734778,-0.115267262
vio,uw,4.521159420289854,10.35648484848485,15.348525067609735,280,-0.134313831,0.99457886,15.751076324549334,-0.310710029,2.5763980572809597,-0.320687809
vio,ah,4.0234985175772975,12.085618584548893,15.24522469550609,100,0.037770897721548735,-0.474381415,15.604515769034906,0.1683972369414075,-0.345629653,-0.3960709
vio,uw,3.9667940552016976,12.620629061606447,15.704914469712216,31,0.12385639508214208,0.10014726008772357,16.06473924456467,0.084948754,0.1266385150095708,0.052938954396712035
vio,ae,7.744691358024691,13.93328947368421,16.10424477149496,170,-0.194087001,-0.0057993,16.44492435519733,-0.919559925,0.5435658722277417,0.8056411058231525
vio,ah,3.532121212121212,11.398210138770885,14.447619905426706,70,0.2488827000862015,-0.133656266,14.820803095321468,0.1564772401573773,2.155318560672079,2.1799921445365555
vio,ae,5.269364254,13.915858823529412,16.25183206,180,-0.141850996,0.42427449644253024,16.59854808930931,-0.246483995,-0.049655185,-0.695832061
vio,iy,3.090414827890555,13.910037664783427,15.31201836777291,160,-5.789717622,-1.617435222,15.631294116239818,0.8289043210456146,0.9166929367858838,1.209838642440646
vio,ah,5.833463035019454,12.875,16.60094308344078,66.475,0.9142760431495356,0.500160095,16.962734966437008,-1.706751399,0.29104941352632885,0.067277147
vio,eh,5.235706848217861,14.426266636589215,16.137633661455315,115.274,-0.290896627,0.19570483883640577,16.47438300006836,-0.325206645,0.002673372,0.066124728
vio,iy,4.5391642532064544,10.79750147318798,14.893737811484291,113.213,-0.492311687,-1.432338099,15.257488425965612,0.5094822114400097,4.059107222464194,2.463253188685515
vio,ih,8.122570836212853,14.045401629802095,16.35224636,772.666,0.7038773688761708,2.753308075894509,16.728671441794006,0.6181768273385497,-0.676359861,-0.361574736
vio,ih,7.052923527259421,14.910982258762441,17.415695006747637,137.88,1.5017598191726362,7.049348890378286,17.838588700576302,-2.823951643,-5.413990882,-1.60751645
vio,iy,4.117368199072121,15.429783192236217,17.674104159842777,1047.177,0.3899862248231951,0.4043559058793953,18.000141365246908,0.8969094213244793,-0.154516177,-0.548738306
vio,ah,4.814477124183006,13.06380281690141,14.935526770293608,30,0.052740842446724834,0.9552159776349587,15.300915543849417,0.02627359,-0.306087943,0.012232557
vio,ah,3.9383333333333326,12.502443628736234,15.84353525322741,181.15,0.3668899452607315,0.9705772240211061,16.216718443122172,1.2212486602357986,0.9171550007302365,0.6401187363326155
vio,ae,4.321119933,12.577887874837028,16.062694925140967,312.424,-0.145845613,-0.307363209,16.417594228658473,0.5283743572368831,0.819640931,0.9741036676470713
vio,eh,5.040064672594988,5.769617486338797,15.224329896907218,140,-0.362859443,-7.122458947,15.579137055240547,-0.138258326,7.012411796990255,1.2428596455764414
vio,uh,9.781538461538462,14.364444444444445,17.19657735522904,30,-0.399319382,-0.374242136,17.52647787,-0.53479616,-0.087094056,-0.047350596
vio,iy,4.385166666666667,14.563701226309922,16.022806949053287,99,0.16545214105793526,1.3228079260617829,16.372905777034735,0.2969706124126583,-2.904624988,-0.970926607
vio,ah,5.159581993569131,14.070985130111525,15.452140943746137,70,0.3363398539202951,-0.145745816,15.789076752422584,0.5135160456465551,-0.114531096,-0.181485172
vio,eh,6.139103104637791,12.56,15.998724320093915,49,0.242190769,-0.148822314,16.356005709832928,0.33403673705086234,-0.288957611,0.010048158404911689
vio,iy,4.814477124183006,13.833860729512079,14.708187623871394,90,-0.621572063,1.5255703812004597,15.07087845326503,-0.438437108,0.7585058185306277,0.28096579254459186
vio,ah,5.159581993569131,12.047172264355362,14.955086206896553,59,1.4612751607371584,-0.007705916,15.32120066415431,-0.128106053,-1.851531003,0.23190133796306256
vio,ah,6.307518053971873,11.618281249999999,14.771546211125713,30,0.9711609395836716,0.049255494,15.144227052393138,0.098200554,0.27300023959474373,-0.382833833
vio,eh,6.687307979120059,11.827964796479648,16.046777020447905,41,0.1472027950479342,0.023887661,16.416280695453587,0.080029563,0.047539589,-0.358915702
vio,ah,4.051742808798646,14.025429104477613,15.933947627485727,50.141,0.879746327,0.5525458483235806,16.280915976449556,0.5233418669551746,0.068207259,0.092862129
vio,iy,4.0234985175772975,13.30848679338435,15.073431435274044,70,-0.093869681,0.31485847480028006,15.426867674387438,0.1962160080314339,-0.087035501,-0.067321159
vio,uh,4.439767248545303,12.878418770721755,15.08298316641807,30,0.22005272293657185,0.6636221968459513,15.446937005160937,0.036249349,0.6100525048381282,-0.050329057
vio,ah,5.168067496986741,12.378518518518518,15.346250520183103,60,0.29238521592767874,-0.516967982,15.70101164136894,0.18497113304113544,-0.354514178,0.38625851233395636
vio,ah,4.673256578947368,11.695598112683873,14.607943136383827,60,0.4813608244286627,-2.548762858,14.944506434633075,5.629972366020708,2.5322000524537422,2.7460164355543384
vio,ao,9.045628074778616,13.295665925376822,14.940422960725076,30,-0.392192438,-0.425156254,15.284046428388365,-0.045338696,-0.451513535,-0.21188482
vio,eh,6.672686567164179,12.864733214194537,15.194008438818567,140,0.11036011313040905,1.0766251060864285,15.563727941599415,-0.418448762,0.9247509788171104,0.31141702765672186
vio,iy,5.1085253827558414,5.753593749999999,14.806724890829694,50,-0.756711602,-9.065642891,15.13554002946138,0.16923640781170413,2.4997853237564334,-0.162597344
vio,ah,5.753593749999999,14.644127546501329,16.318369668246444,30,0.4339447671519743,0.08042632,16.650628349678257,0.23775760135135116,-0.012897221,-0.01323679
vio,ah,5.159581993569131,10.760921441228588,14.989153416415986,55.541,-0.067693647,-0.466772629,15.366449353392378,0.1013780064308687,0.2569234614725442,0.29302322653085433
vio,ah,9.853741794310722,15.603933360422593,17.379661246612464,61.984,1.7688941488813583,0.8957457365511985,17.709972749513316,-5.030499655,-2.428073011,-1.806181214
vio,ah,8.209986244841815,13.053823307324441,15.621257606490873,470,3.067395738003521,-0.440872556,15.967931653365518,-2.432366268,-0.026685855,0.3734419433231828
vio,aa,6.307518053971873,11.51529081202585,13.56892114175133,40,0.37114949028623645,0.058309148,13.943116738572822,-0.756354346,-0.270369496,1.971736941
vio,ah,4.376040016673614,12.549244839299712,15.913537186821857,30,-5.227476327,-1.659172344,16.25058508441189,-0.212033283,-0.54848397,0.006131583
vio,uh,4.3669057547956625,12.680724637681159,15.597422240292742,30,-0.027379959,-0.014063366,15.954893135202317,0.072861494,0.003518571,-0.072150034
vio,ah,4.321119933,12.542065359477123,16.08845616757176,80,-4.593513246,-2.354139147,16.416234277683877,0.1729762525996561,-0.003592556,-0.22217
vio,ao,4.823242139648836,14.293777372262774,16.098329781050182,71.387,0.17667153446151662,0.3488947431547924,16.438931228650667,0.13927307333290795,0.5129475185669197,-0.21144687
vio,eh,6.868252678241595,12.892076433121018,16.481827335446575,92.693,0.15905342312055293,-0.027231983,16.836266856538707,-0.350418906,0.19495344385613578,-0.694558965
vio,ah,4.6465706051873195,12.074106515274398,15.121027819069868,41,-0.419218656,0.3461973488385066,15.491560966016563,5.171148693058294,2.241503685089901,1.6584117036204216
vio,ih,5.967823734054889,12.081783301810322,14.891270047680969,29,0.063007914,0.050047944,15.257697211016033,0,-0.042325307,-0.074533573
vio,eh,6.261866666666665,12.943045685279188,15.400579710144928,140,-0.19633024,0.010162779513377629,15.754835976687097,2.4788809968847376,-0.04074426,-0.077126833
vio,ah,6.030443159922928,12.180831768178159,15.707042253521125,51,-0.656864819,-0.007561903,16.07135279131043,-0.046928289,0.097676092,-0.02345282
vio,ih,5.551163708086785,11.292093553907586,16.02680975609756,30,-0.016341219,0.12066169651828318,16.40486656,0.016341218992442563,0.10611658486329922,0.003999684
vio,ah,5.64882607,11.105989026855328,15.831083714456154,49,-0.168712871,0.043944428,16.210619949751656,-0.229326268,-0.092578219,0.086542
vio,ih,5.460824088748018,12.602852680895367,15.529672667757774,50,0.074502021,0.00356083,15.888433118031235,0.082159337,-0.216982771,0.20918390195135217
vio,ah,5.656923076923076,12.312004253056884,15.373482772934828,49,-0.008090654,-0.442229981,15.730150984369411,-0.064954573,0.13239806395206877,0.15838877543906982
vio,uw,4.997051438,10.946588853224394,15.334863570089563,100,0.051846403318321244,-0.740909064,15.705942940176184,-0.368308133,2.0805485994868285,0.771351338
vio,ah,4.466965545869654,12.18839367122553,14.794185792349726,40,0.34025391,0.045493483,15.159110962316934,0.5473120745269462,-0.152795948,0.1192556958613924
vio,ah,6.115917114351496,12.648975356679637,16.040795011691344,50,0.054308803,-0.236275727,16.39569431520885,-0.26655475,-0.348118746,-0.001995557
vio,uw,3.0801766004415008,12.165683588503896,16.584870848708483,91,-8.484729588,-1.808086903,16.92508272,1.1024306325273807,0.20915631623280717,-1.475704182
vio,ao,6.709199255121042,13.077085427135678,15.212687447346251,60,-0.350756853,0.8359847057891656,15.576285930706492,-0.907609232,0.15409411098202774,0.19014426451464672
vio,ah,4.439767248545303,13.017102473498232,15.666467380327207,40,0.12782744921419997,-0.217316593,16.01665358235908,0.063357492,-0.190149068,-0.095169235
vio,ah,5.176546184738955,13.000343694718222,15.606101970343287,45.612,-0.284277904,0.098042269,15.960771088032473,0.09281807,-0.288017333,-0.631523657
vio,ae,6.420740741,13.080401909068073,15.238268543811726,86.829,0.04513468,0.12045260615298936,15.59215942363728,-0.212398495,-0.260340434,0.31773145618827314
vio,ah,5.8414157915208085,12.495215110178384,15.364420440382217,40,0.10387083452315427,0.058102359914949275,15.725371201408189,-0.265749913,0.19605977991729873,-0.567724636
vio,ao,6.200672525792892,13.547361279379695,14.553242579781298,30,-0.405946718,-0.128273165,14.897475601122792,-0.25643104,-0.335652749,0.44076085664481823
vio,ih,5.959969064191801,13.46976109215017,15.238268543811726,40,-0.148207519,0.075391303,15.586296273320006,-0.150401476,-0.059611692,0.3981017215315994
vio,ah,5.705371965544244,12.480735294117647,15.286778242677824,30,-0.293809818,-0.072096472,15.646166123080787,0.096218058,0.021708334618587344,-0.053152008
vio,ih,5.5101976284584975,12.56,15.938020074788428,30,-0.138628441,-0.645205275,16.288600543320122,-0.308256192,-0.148461335,0.1701642070543894
vio,uw,4.330292397660818,13.454127410300218,16.320257771038662,90,-0.289526234,0.3274690873965884,16.67189835951656,-0.073594996,0.4091429110608402,-0.110706219
vio,uw,5.361369426751592,13.093651191969888,16.318369668246444,30,-0.344002539,0.12020981440594802,16.672078413616255,-0.150976484,0.17951712486179439,0.050728785167358126
vio,ah,3.4629787234042553,12.694788004136504,15.831083714456154,30,0.13955364695165606,0.13478800413650305,16.190374787984968,-0.662692754,0.20069849611820878,0.059908773
vio,ah,10.523598200899551,14.607943136383827,17.394710855596887,30,-0.573622256,0.13639257458607545,17.728211559138852,-0.935974313,-0.018176729,-0.126475561
vio,aa,7.6394891805604805,13.172591668745323,15.534069529652355,90,0.3503095636468565,-0.087685834,15.88390675847886,-0.621805896,-0.085561792,0.14310561159058466
vio,ah,6.839526452090269,13.510230862697448,15.226655448043752,30,0.050476007,0.081196869,15.574215443783286,0.07165674,0.48655268101456706,-1.135845891
vio,eh,10.288642726719416,13.889620372553644,16.55256571640133,170,4.423405741482432,0.17480449498310335,16.89627020363538,-6.05042125,-0.977109561,-0.323751638
vio,ah,4.070532544378698,12.382195186458608,14.881388286334056,31,0,-0.145488666,15.241115794428268,0.056179091,0.094915399,0.029593972
vio,ah,3.2226941641070646,12.374839904736703,15.175266272189349,30,-9.037135078,-2.760388091,15.499824408354014,0.6871057507503213,0.13843229856431805,-0.188539429
vio,uh,5.117051953282319,10.48571085061617,14.891270047680969,80,0.7775947507771006,-0.844758566,15.267176206096975,0.4095515222311086,-0.250779553,0.022171441
vio,ah,5.218837675,12.83727807623433,16.22496747,30,0.025354529283284855,0.083043842,16.581635681775186,-0.127386062,0.25968128151780157,-0.032815426
vio,ah,5.294536741214057,12.970070921985815,15.402831711860898,220,0.008384124,1.8029843531045966,15.780947281082968,0.7981409383864033,-1.405164733,-0.180828345
vio,ah,6.2542378048780485,11.355944333996023,15.96441303494307,150,1.3872777396783746,-0.737338603,16.33000858290425,-0.91788069,-1.204735003,0.17322062651224535
vio,uw,11.145322580645162,15.436500206355758,17.535183890830417,60,7.524917233512778,3.1542625931431836,17.89822665513137,-7.169057725,-2.637156953,-1.26615741
vio,ah,5.1255716586151365,14.141492261492262,16.487305255311217,84.883,0.6495550611047634,-0.171393186,16.82294474554801,-0.258611593,0.45607110000173634,0.3890440646601476
vio,ih,5.9835148706064105,14.133074433656958,16.469021657953693,190,1.6623949374680906,0.22303676887353063,16.81009303,-2.22713253,-0.01687073,-0.071963166
vio,ah,5.336357114388202,14.984299226139294,16.934881735728258,90,2.2869495104978395,2.160790903476041,17.29061462228388,-1.331728034,-1.523913766,-1.324445188
vio,eh,5.277761790567546,14.524384787472034,16.631156812339327,29,0.25488153166786987,-0.216836117,16.961023180513926,0.16655224591143902,0.14288593076000922,0.00708172
vio,ah,4.210449391,13.639249458744287,16.36161570403926,51,0.31017681861013635,-0.294040015,16.70237349773903,-0.196381594,0.5134484410941624,0.30660452643449077
vio,iy,4.311939799331103,15.492153561896943,16.685769581887893,50,-0.200206017,0.33098555512589023,17.009978317435422,-0.101490408,-0.03778191,0.14492273963701052
vio,eh,7.275443037974683,13.915858823529412,16.48912986771008,70,-0.977936036,0.7302022075314039,16.839974169568038,-2.557855841,0.9033778176919629,0.1118132157306988
vio,ah,3.6594231597072744,9.185790500975928,16.507338664682905,30,0.7028141938839276,-0.423016606,16.906545119488335,0.3923196490913714,-0.208260043,0.3386218380100914
vio,ah,3.4926626192541192,13.768666666666666,16.286162038798018,31,-0.029606761,-0.056343999,16.628380176701075,0.14726844494234737,-0.829006855,-0.411627385
vio,ah,4.302751986616478,14.937975393913229,16.62229002021687,299,-0.100645182,-0.12109785,16.947873980650453,0.5379987273778095,-0.881190095,-0.019564422
vio,ae,5.518403792967206,14.216730945821855,16.71197378,117.437,2.760158493056732,0.5109353009307327,17.055799942965074,-0.40135184,0.5472488920041361,0
vio,ah,4.079915505,9.817719298245613,15.411830403309205,80,-2.280600037,-5.79271725,15.729989143455821,-0.236977845,2.870040660367941,0.093595063
vio,ae,2.737168458781362,14.568923556942277,16.496421522993852,169,0.33158917663688214,0.7972787104771495,16.839359458697935,0.9027626054151048,0.1849522930248213,0.13473528934547474
vio,ah,7.398361480416815,9.174661458333333,14.636392643474407,50,0.047612201,-3.71400317,14.991245862578898,0.020331986919867262,5.310142133136926,2.8224557701566138
vio,ah,4.403397169025811,11.008974135425749,15.49879359868691,60,0.4555688647334186,0.14787084904077297,15.881047936335346,-0.183682643,-0.035586428,-0.241994773
vio,ah,3.433217391304348,10.533041654180401,16.09438263229308,31,0.1298680253227129,0.9932773980478746,16.494524335269304,-0.09976761,0.34162266713299694,-0.059576627
vio,iy,4.430686071,11.727909166435891,15.986640548481882,159,-0.233682502,-2.719710739,16.320463812386425,-2.188929438,1.0818011642485494,-0.103870465
vio,eh,3.9951823579304486,14.442288803784635,16.32214515823384,134.025,-1.027697901,2.618299807911182,16.691379721385292,0.10347530353008239,0.1682463949717512,-0.128056866
vio,ah,5.344701195219123,14.940422960725076,16.367228824750043,30,0.287479871,-0.225448444,16.691374208568952,0.10787113930326964,-0.206808371,-0.613591004
vio,iy,3.5517993079584764,15.208023598820061,16.85611191,220,0.00983479,-0.087946301,17.178505068869224,0.25275159024511584,-0.34149015,-0.524540534
vio,ao,3.232807017543859,10.982299854439592,14.329215374118716,150,-0.240074927,-0.688970649,14.700514090151204,1.1887903202265235,-2.102167404,0.11573958083624092
vio,iy,3.4827765726681124,15.509842180774749,16.73803522789177,180,0.8835336704599106,4.145425490453999,17.113482366488796,0.46505173162428015,0.063637852,1.048737036533634
vio,ah,4.521159420289854,8.670214477211797,14.581959038290295,60,-0.205272081,-5.068592205,14.925339914263951,0.18757621189405338,0.011794899881303778,-0.060204731
vio,ae,7.5330859793078835,13.863270321361059,16.0607079,199,-0.152575733,0.4248147983894057,16.408140767019926,-0.382172255,0.4387036927716057,0.015874628511440392
vio,ah,3.090414827890555,4.9191869918699185,14.908521964942654,60,-1.064279909,-9.594668808,15.241452457003618,1.8893824967952977,8.701791086,1.164096527675838
vio,eh,4.927866720845184,14.450283656010805,16.393339604891814,156.956,0.017366517510495783,0.085839212,16.72828404833578,-0.37971122,0.042457484,0.2378172074475131
